time,latitude,longitude,chlorophyll
UTC,degrees_north,degrees_east,mg m^-3
1998-01-16T00:00:00Z,48.124996,-122.875,2.5109503
1998-01-16T00:00:00Z,48.124996,-122.791664,2.510961
1998-01-16T00:00:00Z,48.124996,-122.708336,NaN
1998-01-16T00:00:00Z,48.041664,-123.291664,NaN
1998-01-16T00:00:00Z,48.041664,-123.208336,NaN
1998-01-16T00:00:00Z,48.041664,-123.125,NaN
1998-01-16T00:00:00Z,48.041664,-123.041664,NaN
1998-01-16T00:00:00Z,48.041664,-122.958336,2.510961
1998-01-16T00:00:00Z,48.041664,-122.875,2.510961
1998-01-16T00:00:00Z,48.041664,-122.791664,2.510961
1998-01-16T00:00:00Z,48.041664,-122.708336,NaN
1998-01-16T00:00:00Z,47.958332,-123.291664,NaN
1998-01-16T00:00:00Z,47.958332,-123.208336,NaN
1998-01-16T00:00:00Z,47.958332,-123.125,NaN
1998-01-16T00:00:00Z,47.958332,-123.041664,NaN
1998-01-16T00:00:00Z,47.958332,-122.958336,NaN
1998-01-16T00:00:00Z,47.958332,-122.875,NaN
1998-01-16T00:00:00Z,47.958332,-122.791664,NaN
1998-01-16T00:00:00Z,47.958332,-122.708336,NaN
1998-02-16T00:00:00Z,48.374996,-123.291664,1.7347454
1998-02-16T00:00:00Z,48.374996,-123.208336,1.7638582
1998-02-16T00:00:00Z,48.374996,-123.125,1.7827294
1998-02-16T00:00:00Z,48.374996,-123.041664,1.8465141
1998-02-16T00:00:00Z,48.374996,-122.958336,1.8771975
1998-02-16T00:00:00Z,48.374996,-122.875,1.9875494
1998-02-16T00:00:00Z,48.374996,-122.791664,1.9875504
1998-02-16T00:00:00Z,48.374996,-122.708336,NaN
1998-02-16T00:00:00Z,48.291664,-123.291664,1.730187
1998-02-16T00:00:00Z,48.291664,-123.208336,1.6116529
1998-02-16T00:00:00Z,48.291664,-123.125,1.6982762
1998-02-16T00:00:00Z,48.291664,-123.041664,1.740562
1998-02-16T00:00:00Z,48.291664,-122.958336,1.9668405
1998-02-16T00:00:00Z,48.291664,-122.875,1.966847
1998-02-16T00:00:00Z,48.291664,-122.791664,1.9875504
1998-02-16T00:00:00Z,48.291664,-122.708336,NaN
1998-02-16T00:00:00Z,48.208332,-123.291664,1.8710915
1998-02-16T00:00:00Z,48.208332,-123.208336,1.5345079
1998-02-16T00:00:00Z,48.208332,-123.125,1.5140486
1998-02-16T00:00:00Z,48.208332,-123.041664,1.5853838
1998-02-16T00:00:00Z,48.208332,-122.958336,2.169428
1998-02-16T00:00:00Z,48.208332,-122.875,2.5489483
1998-02-16T00:00:00Z,48.208332,-122.791664,NaN
1998-02-16T00:00:00Z,48.208332,-122.708336,NaN
1998-02-16T00:00:00Z,48.124996,-123.291664,1.8710915
1998-02-16T00:00:00Z,48.124996,-123.208336,1.5345079
1998-02-16T00:00:00Z,48.124996,-123.125,1.5140487
1998-02-16T00:00:00Z,48.124996,-123.041664,1.5853837
1998-02-16T00:00:00Z,48.124996,-122.958336,2.169428
1998-02-16T00:00:00Z,48.124996,-122.875,2.5489483
1998-02-16T00:00:00Z,48.124996,-122.791664,NaN
1998-02-16T00:00:00Z,48.124996,-122.708336,NaN
1998-02-16T00:00:00Z,48.041664,-123.291664,NaN
1998-02-16T00:00:00Z,48.041664,-123.208336,NaN
1998-02-16T00:00:00Z,48.041664,-123.125,NaN
1998-02-16T00:00:00Z,48.041664,-123.041664,NaN
1998-02-16T00:00:00Z,48.041664,-122.958336,NaN
1998-02-16T00:00:00Z,48.041664,-122.875,NaN
1998-02-16T00:00:00Z,48.041664,-122.791664,NaN
1998-02-16T00:00:00Z,48.041664,-122.708336,NaN
1998-02-16T00:00:00Z,47.958332,-123.291664,NaN
1998-02-16T00:00:00Z,47.958332,-123.208336,NaN
1998-02-16T00:00:00Z,47.958332,-123.125,NaN
1998-02-16T00:00:00Z,47.958332,-123.041664,NaN
1998-02-16T00:00:00Z,47.958332,-122.958336,NaN
1998-02-16T00:00:00Z,47.958332,-122.875,NaN
1998-02-16T00:00:00Z,47.958332,-122.791664,NaN
1998-02-16T00:00:00Z,47.958332,-122.708336,NaN
1998-03-16T00:00:00Z,48.374996,-123.291664,2.1905472
1998-03-16T00:00:00Z,48.374996,-123.208336,2.1414871
1998-03-16T00:00:00Z,48.374996,-123.125,1.6211954
1998-03-16T00:00:00Z,48.374996,-123.041664,1.6732268
1998-03-16T00:00:00Z,48.374996,-122.958336,1.701538
1998-03-16T00:00:00Z,48.374996,-122.875,1.7077137
1998-03-16T00:00:00Z,48.374996,-122.791664,1.707731
1998-03-16T00:00:00Z,48.374996,-122.708336,NaN
1998-03-16T00:00:00Z,48.291664,-123.291664,1.6358571
1998-03-16T00:00:00Z,48.291664,-123.208336,1.7745562
1998-03-16T00:00:00Z,48.291664,-123.125,1.7202357
1998-03-16T00:00:00Z,48.291664,-123.041664,1.6732101
1998-03-16T00:00:00Z,48.291664,-122.958336,1.6099789
1998-03-16T00:00:00Z,48.291664,-122.875,1.609977
1998-03-16T00:00:00Z,48.291664,-122.791664,1.707731
1998-03-16T00:00:00Z,48.291664,-122.708336,NaN
1998-03-16T00:00:00Z,48.208332,-123.291664,1.6734303
1998-03-16T00:00:00Z,48.208332,-123.208336,1.6566889
1998-03-16T00:00:00Z,48.208332,-123.125,1.6625267
1998-03-16T00:00:00Z,48.208332,-123.041664,1.6902175
1998-03-16T00:00:00Z,48.208332,-122.958336,1.9085901
1998-03-16T00:00:00Z,48.208332,-122.875,2.0102146
1998-03-16T00:00:00Z,48.208332,-122.791664,NaN
1998-03-16T00:00:00Z,48.208332,-122.708336,NaN
1998-03-16T00:00:00Z,48.124996,-123.291664,1.6734303
1998-03-16T00:00:00Z,48.124996,-123.208336,1.6566889
